,날짜,댓글,조회수,좋아요,싫어요
104,2022-07-01,삼성구룹도 예날처럼 더러운 친일수구세력에...,99,0,1
105,2022-07-01,빅 마우스,94,0,0
106,2022-07-01,이 종목이,117,2,0
107,2022-07-01,중국 수출 비중 35%였어,174,0,0
108,2022-07-01,목표가,148,1,1
109,2022-07-01,이쯤되면 윤석렬 리스크,130,3,0
110,2022-07-01,128에,110,1,0
111,2022-07-01,제대로된 공시 안나오는이상,120,0,1
112,2022-07-01,중국비중 10%인것같은데,91,0,0
113,2022-07-01,K주식 또내려간다,92,1,0
114,2022-07-01,평단 17이다,255,0,1
115,2022-07-01,와 인정사정없이 패는구만,71,0,0
116,2022-07-01,지금이라도 이노텍으로 간다,73,0,0
117,2022-07-01,내릴때는 1등 오를때는 꼴등,83,2,0
118,2022-07-01,이쯤 돼면,108,1,0
119,2022-07-01,계속 현금화하라고 사회운동을 펼치는 이유,114,2,0
120,2022-07-01,대형주가 맞나 내리는데는 일등 소형주보다...,71,1,0
121,2022-07-01,500원띠기,50,0,0
122,2022-07-01,오늘도,63,0,0
123,2022-07-01,대피혀~,69,0,0
124,2022-07-01,진핑이,98,2,1
125,2022-07-01,공시가,98,1,1
126,2022-07-01,삼성에스디에스보다 주가가 낮네,105,1,0
127,2022-07-01,ㅋㅋㅋ,73,1,0
128,2022-07-01,욕 나오지만,63,0,0
129,2022-07-01,제이피,61,0,0
130,2022-07-01,석렬 개사기 선물매수포  또 한건했쟈~,51,0,0
131,2022-07-01,삼성전기 왜 잡주가 되버렸나,81,1,0
132,2022-07-01,개미 가지고 놀다,64,0,0
133,2022-07-01,주가 폭락해야 경영진 정신차림,57,0,0
134,2022-07-01,다른데 다올라도 삼성전기만 못 오르쥬,80,3,0
135,2022-07-01,매도다 던져라 폭락이다,56,0,0
136,2022-07-01,개미들에게 고함,79,0,0
137,2022-07-01,봐,66,0,0
138,2022-07-01,소형주 기판업체도 다오르는데,60,0,0
139,2022-07-01,답글:[삭제된 게시물의 답글]중국 의존도 높은...,64,0,0
140,2022-07-01,주식장,49,0,0
141,2022-07-01,찬티들은 마지막 탈출기회도 노쳤쥬?,49,0,0
142,2022-07-01,삼전은 좋은주식이다,55,0,0
143,2022-07-01,정말 욕을 안할수없는 회사네,64,1,0
144,2022-07-01,7월 시작,50,0,0
145,2022-07-01,프로그램  매도  시작,52,0,0
146,2022-07-01,악질도 이런악질이없네,70,0,0
147,2022-07-01,탈 중국 대형 악재,116,2,1
148,2022-07-01,공매치기,79,1,0
149,2022-07-01,죽었다,75,0,1
150,2022-07-01,와 삼성전기 천원이나 올랐다!!!!!!,61,0,0
151,2022-07-01,이노텍에비하면,93,3,0
152,2022-07-01,언제는 목표가 올려서 상승 했냐,93,4,0
153,2022-07-01,우리나라도 이번달 빅스텝인데 어찌 오르나,97,1,1
154,2022-07-01,주가는 무슨 6개월 1년을 선행하면서,107,3,0
155,2022-07-01,외인연속매수5조계약테슬라자율주행삼성전기급...,111,3,0
156,2022-07-01,"""삼성전기, 2분기 실적 감소 전망에 목...",132,2,1
157,2022-07-01,상해 삼전기 상?,88,1,0
158,2022-07-01,위험에 대비하세요,77,1,0
159,2022-07-01,"성탄절이 토요일, 일요일일 경우 월요일을...",77,1,2
160,2022-07-01,토론방   보 니,176,2,1
161,2022-07-01,탈중국하면 mlcc는 어디에 팜?ㅋㅋ,142,2,0
162,2022-07-01,야선 0.7%상승,173,0,3
163,2022-07-01,답글:이자슥 지  돈벌었다고 자랑질하다,75,1,0
164,2022-07-01,아 조ㅈ됐네,159,1,0
