,날짜,댓글,조회수,좋아요,싫어요
96,2022-07-07 11:37,yuit,660,1,1
97,2022-07-07 11:35,존경합니다..개인투자자 여러분~,682,8,0
98,2022-07-07 11:28,완성차<<부품주<<전기차부품주,635,1,1
99,2022-07-07 11:27,외인매도15.3만주/개관매도2.7만주=증...,653,2,0
100,2022-07-07 11:26,헐,587,0,1
101,2022-07-07 11:09,yuit,618,1,0
102,2022-07-07 11:04,외국인들,637,2,0
103,2022-07-07 11:04,배당률 4.61%다 담아라,733,9,2
104,2022-07-07 11:02,왜오르냐,579,0,0
105,2022-07-07 10:55,65000원 갑니다,683,3,1
106,2022-07-07 10:50,오전 장은 작전세력 작전 중입니다,792,1,1
107,2022-07-07 10:47,환율수혜  무파업호재,666,2,1
108,2022-07-07 10:42,"직무유기, 그냥 방치공매도 공법*윤석열*...",646,6,5
109,2022-07-07 10:39,삼전도 2프로후반에서노는데,620,0,0
110,2022-07-07 10:39,-3% 그날인가?,666,1,0
111,2022-07-07 10:36,예휴 도와주려고 글써도 모지리들이 말을 ...,704,1,2
112,2022-07-07 10:28,"외인,투신,연기금 쥐쉐ㅋ들 매도하니 갈수...",720,2,1
113,2022-07-07 10:28,회사가 그래도 니들 배당금 용돈 주잖아,733,3,0
114,2022-07-07 10:16,도데체 회사나 기아주주들뭐해,673,3,1
115,2022-07-07 10:14,내가 어제 말해줬잖아;; 위험한 자리라고...,914,2,5
116,2022-07-07 10:32,답글:내가 어제 말해줬잖아;; 위험한 자리라고...,601,2,0
117,2022-07-07 10:12,62000 원 보인다??,644,0,1
118,2022-07-07 10:11,매도세 폭탄 떨어지네 또 ㅋㅋㅋㅋㅋㅋㅋㅋ...,667,0,2
119,2022-07-07 10:10,"CS,HSBC,UBS,맥쿼리 4마리 바퀴...",654,1,0
120,2022-07-07 10:03,잡 넘들  쌍 매도네..,660,3,0
121,2022-07-07 10:01,15% 빠진걸로도 모자라냐?,651,1,0
122,2022-07-07 09:57,하루하루 등락폭에 집중히지말거라..,683,1,1
123,2022-07-07 09:56,욕할것 없다,657,3,1
124,2022-07-07 09:40,HSBC바퀴벌레 갸쉐ㅋ도 기어나와 매도중,694,3,0
125,2022-07-07 09:36,호 실적,767,3,1
126,2022-07-07 09:36,가계문 닫을까?,620,0,0
127,2022-07-07 09:36,이름 닮아서 기아에 시달리네,612,0,0
128,2022-07-07 09:35,어떻게이런쓰레기같은주야,608,1,0
129,2022-07-07 09:35,6만무새 비행준비 완료~,620,3,1
130,2022-07-07 09:32,위클리옵션 만기일,658,3,0
131,2022-07-07 09:27,맥쿼리/ CS 바퀴벌레 갸쉐ㅋ들이 매도갸...,627,1,0
132,2022-07-07 09:24,지수만좋으면못가은주,613,3,0
133,2022-07-07 09:20,기아 이해 불가,649,4,0
134,2022-07-07 09:17,나는 저가매수 했다,629,0,2
135,2022-07-07 09:16,오늘 78000원 갈듯.....,628,1,2
136,2022-07-07 09:13,기아,613,3,0
137,2022-07-07 09:11,5천원 3천원 내린건,641,2,0
138,2022-07-07 09:08,망해라기아,618,2,1
139,2022-07-07 09:06,장대음봉 뒤 뭐다?,656,2,2
140,2022-07-07 09:02,잔짜 염병한다기아,621,2,0
141,2022-07-07 08:58,최대실적이라며,645,4,1
142,2022-07-07 08:50,쓰레기아,618,2,0
143,2022-07-07 08:48,올라야 100원리구나..,617,1,0
144,2022-07-07 08:13,원자재가격하락..금리우려 완화..,727,2,0
145,2022-07-07 07:11,예상보다 빠른 원자재 가격의 하락추세.,887,2,2
146,2022-07-07 00:02,잘자,1106,8,0
147,2022-07-06 22:39,퍽락..3만 전후,870,0,5
148,2022-07-06 22:30,외국인 수급 변화 및 경제 지표 분석 글,483,0,0
149,2022-07-06 21:50,그린피스 공개자료에 독일 경찰청 조사결과...,931,0,14
150,2022-07-06 20:14,제2의 영삼큰행님되길..,535,6,1
151,2022-07-06 19:37,시가뇌는 올랐네,543,2,5
152,2022-07-06 19:28,실적,592,8,0
153,2022-07-06 19:03,현대.기아..중국제외 전기차 세계2위,630,5,1
154,2022-07-06 18:41,역대최대실적?,563,7,2
155,2022-07-06 18:26,"20,000  짜리가, 아직도 상단",650,2,12
156,2022-07-06 17:36,하방크게열려있다,566,3,7
157,2022-07-06 17:21,기아는 어짜피 4개월 뒤면 다 올라와 있...,668,17,2
158,2022-07-06 17:10,노조가,627,9,2
159,2022-07-06 16:30,팔만,644,18,0
160,2022-07-06 17:10,답글:팔만,608,3,1
161,2022-07-06 16:30,머니투데이,588,1,3
162,2022-07-06 16:28,개미들 다털린듯~,634,5,3
163,2022-07-06 15:34,오기부리다 민주당촛되삣따,712,4,11
164,2022-07-06 15:20,그만 그만 이러다 다죽어,673,14,1
165,2022-07-06 15:09,주당 배당율이 자꾸 높아지는군하,921,4,3
166,2022-07-06 15:08,이게 나라냐?,776,24,1
167,2022-07-06 15:06,절라도 나주,704,1,11
168,2022-07-06 15:20,답글:절라도 나주,627,12,1
169,2022-07-06 15:05,중기적으로 84000원 봅니다.,689,4,3
170,2022-07-06 17:41,답글:[삭제된 게시물의 답글]못 살겠다.갈아보...,497,1,0
171,2022-07-06 14:34,설마 세력들,646,5,0
172,2022-07-06 14:29,나만 등신인거냐? 매도엔 손이 안나가 매...,722,12,0
173,2022-07-06 14:22,윤무식 ㅆㄲ 주식판 경제판 망가뜨리네,880,29,7
174,2022-07-06 14:21,전라도 나주,696,1,7
175,2022-07-06 15:02,답글:전라도 나주,547,1,0
176,2022-07-06 14:12,4만원고점이던 주식이,656,2,5
177,2022-07-06 14:06,저점 뚫린다 튀어라,579,2,2
178,2022-07-06 14:01,현제,578,2,0
179,2022-07-06 13:53,이종목도 끝났네..ㅡㅡ;;,692,4,3
180,2022-07-06 13:53,운짜장 명신부부가 나토가는바람에,673,16,4
181,2022-07-06 13:52,개관 개  잡  넘들..,540,3,1
182,2022-07-06 13:43,탁송료 정도는 서비스로해야되지안냐,562,1,2
183,2022-07-06 13:39,회사부도남?,593,11,0
184,2022-07-06 13:22,도와주러왔다 진짜 제발 읽어라,1504,14,12
185,2022-07-06 13:20,끝난듯,654,5,0
186,2022-07-06 13:19,다들 알잖아?,652,5,1
187,2022-07-06 13:10,반등시,862,7,2
188,2022-07-06 13:01,형이매일말한다 이건단기수익,669,2,5
189,2022-07-06 12:58,외인매도41612주/개관매도12만주이상-...,648,1,0
190,2022-07-06 12:53,희망이 없네요,703,12,1
191,2022-07-06 12:46,석열이,606,9,1
192,2022-07-06 12:40,전기차 속터짐,584,2,0
193,2022-07-06 12:40,이제 8만이 최고점이네,554,2,0
194,2022-07-06 12:32,다공매 탓이지,602,6,0
195,2022-07-06 12:25,치솟는 환율에 대한 원인 및 해결책 정리...,622,0,0
196,2022-07-06 12:14,파업 하게되면,702,6,0
197,2022-07-06 12:02,제이피모간,658,5,0
198,2022-07-06 11:53,"직 하강,떨어지는 칼날이구먼!",611,3,0
199,2022-07-06 11:33,이놈의 정권의 관료들~~,818,14,3
200,2022-07-06 11:23,푸틴 대통령,730,13,0
201,2022-07-06 11:21,"82,700원 전부 매도",750,4,9
202,2022-07-06 11:20,6만무새 비행준비 완료~,637,3,7
203,2022-07-06 10:58,기관 외인 공매도까지 붓는중,726,3,0
204,2022-07-06 10:38,"외국인들, 기관들",657,1,0
205,2022-07-06 10:23,호가창 기가막히네,949,3,2
206,2022-07-06 10:09,JP는 일본계 자본.,695,7,0
207,2022-07-06 09:54,"기아 생산 공장 일시 중단, 아싸 호재다...",946,4,8
208,2022-07-06 09:52,자동차부품주 중에서도 전기차부품주에 주목,708,0,2
209,2022-07-06 09:18,금리오르면,632,0,0
210,2022-07-06 09:16,기름차,604,1,2
