,url_raw,url
39,https://www.teamblind.com/kr/post/short-안친-친구들-nSXpUpg7,https://www.teamblind.com/kr/post/short-안친-친구들-nSXpUpg7
40,https://www.teamblind.com/kr/post/쿠팡주식-전망-어떻게봄-iW2Zvc7j,https://www.teamblind.com/kr/post/쿠팡주식-전망-어떻게봄-iW2Zvc7j
41,https://www.teamblind.com/kr/post/저번주에-버스탓네-마넼ㅋㅋㅋ-SHitsELu,https://www.teamblind.com/kr/post/저번주에-버스탓네-마넼ㅋㅋㅋ-SHitsELu
42,https://www.teamblind.com/kr/post/6월-너무-힘들었다-qoGTBc30,https://www.teamblind.com/kr/post/6월-너무-힘들었다-qoGTBc30
43,https://www.teamblind.com/kr/post/왜내리는거임-Yn5WNmxJ,https://www.teamblind.com/kr/post/왜내리는거임-Yn5WNmxJ
44,https://www.teamblind.com/kr/post/아니자려는데x발-ar2UGjcS,https://www.teamblind.com/kr/post/아니자려는데x발-ar2UGjcS
45,https://www.teamblind.com/kr/post/현생-살다-왔는데-A44RNJMH,https://www.teamblind.com/kr/post/현생-살다-왔는데-A44RNJMH
46,https://www.teamblind.com/kr/post/6월의-마지막-날에-RfhDwjSf,https://www.teamblind.com/kr/post/6월의-마지막-날에-RfhDwjSf
47,https://www.teamblind.com/kr/post/점점-더-멀어져간다...-Vs3phzqv,https://www.teamblind.com/kr/post/점점-더-멀어져간다-Vs3phzqv
48,https://www.teamblind.com/kr/post/12시-전인데-마삼이면-rcjuRh05,https://www.teamblind.com/kr/post/12시-전인데-마삼이면-rcjuRh05
49,https://www.teamblind.com/kr/post/부동산이건-주식이건-코인이건-쌀때-하락기에-사야함-CZWDx7iy,https://www.teamblind.com/kr/post/부동산이건-주식이건-코인이건-쌀때-하락기에-사야함-CZWDx7iy
50,https://www.teamblind.com/kr/post/주식은-모으는거에요-mBvps0V4,https://www.teamblind.com/kr/post/주식은-모으는거에요-mBvps0V4
51,https://www.teamblind.com/kr/post/고수님들-주린이-질문있습니다.-fBTbk2Sv,https://www.teamblind.com/kr/post/고수님들-주린이-질문있습니다-fBTbk2Sv
52,https://www.teamblind.com/kr/post/마이너스로-마음아픈-당신을-위한-노래-YrwBU84K,https://www.teamblind.com/kr/post/마이너스로-마음아픈-당신을-위한-노래-YrwBU84K
53,https://www.teamblind.com/kr/post/다들-힘든-와중에..-sF7iONiR,https://www.teamblind.com/kr/post/다들-힘든-와중에-sF7iONiR
54,https://www.teamblind.com/kr/post/내일-7.1일부로-전국개미연합-hY07cSKs,https://www.teamblind.com/kr/post/내일-71일부로-전국개미연합-hY07cSKs
55,https://www.teamblind.com/kr/post/올해-cEhMSMsD,https://www.teamblind.com/kr/post/올해-cEhMSMsD
56,https://www.teamblind.com/kr/post/나스닥-청룡하강-열차-iVhOhm0E,https://www.teamblind.com/kr/post/나스닥-청룡하강-열차-iVhOhm0E
57,https://www.teamblind.com/kr/post/Soxl-천만원-매수-ㄱ-YfDnTpz3,https://www.teamblind.com/kr/post/Soxl-천만원-매수-ㄱ-YfDnTpz3
58,https://www.teamblind.com/kr/post/다들-재태크-공부-뭐뭐해-kZhwakJi,https://www.teamblind.com/kr/post/다들-재태크-공부-뭐뭐해-kZhwakJi
59,https://www.teamblind.com/kr/post/비트코인-1500은-무조건-간다..-BITI-사라..-C2CkCcZs,https://www.teamblind.com/kr/post/비트코인-1500은-무조건-간다-BITI-사라-C2CkCcZs
60,https://www.teamblind.com/kr/post/정유주-주주-소리질러-Ru1WyFyj,https://www.teamblind.com/kr/post/정유주-주주-소리질러-Ru1WyFyj
61,https://www.teamblind.com/kr/post/찐바닥-와간다-형누나들-총알은-가지고있어라-wyGLT4Q6,https://www.teamblind.com/kr/post/찐바닥-와간다-형누나들-총알은-가지고있어라-wyGLT4Q6
62,https://www.teamblind.com/kr/post/대출조아-g0YpZRNO,https://www.teamblind.com/kr/post/대출조아-g0YpZRNO
63,https://www.teamblind.com/kr/post/JYJ-아직도-멸공-외침-YOvX8pgO,https://www.teamblind.com/kr/post/JYJ-아직도-멸공-외침-YOvX8pgO
64,https://www.teamblind.com/kr/post/뭐-요즘-나스닥-마삼은-쉽게보여주네-u1L4ZmV0,https://www.teamblind.com/kr/post/뭐-요즘-나스닥-마삼은-쉽게보여주네-u1L4ZmV0
65,https://www.teamblind.com/kr/post/불황에-주식사야한다고-알고있지만-tXdeKKjV,https://www.teamblind.com/kr/post/불황에-주식사야한다고-알고있지만-tXdeKKjV
66,https://www.teamblind.com/kr/post/경제개ㅈ댓다-mP2dkfUk,https://www.teamblind.com/kr/post/경제개ㅈ댓다-mP2dkfUk
67,https://www.teamblind.com/kr/post/내일-ctZVxbwc,https://www.teamblind.com/kr/post/내일-ctZVxbwc
68,https://www.teamblind.com/kr/post/요즘-주식에-관심이-사라진다-hjb0dH2c,https://www.teamblind.com/kr/post/요즘-주식에-관심이-사라진다-hjb0dH2c
69,https://www.teamblind.com/kr/post/내일-김치장-tHLoGrhn,https://www.teamblind.com/kr/post/내일-김치장-tHLoGrhn
70,https://www.teamblind.com/kr/post/pce잘나왔대메-ㅠㅠ-XXOW48jV,https://www.teamblind.com/kr/post/pce잘나왔대메-ㅠㅠ-XXOW48jV
71,https://www.teamblind.com/kr/post/낼부터-신용대출-한도가-늘어난다-이거지-TjaJ5bgu,https://www.teamblind.com/kr/post/낼부터-신용대출-한도가-늘어난다-이거지-TjaJ5bgu
72,https://www.teamblind.com/kr/post/soxl-괴리율-무엇-rOkaKYiL,https://www.teamblind.com/kr/post/soxl-괴리율-무엇-rOkaKYiL
73,https://www.teamblind.com/kr/post/테슬라-폭락해서-누더기되어야-찐하락이지-kY8M2HM4,https://www.teamblind.com/kr/post/테슬라-폭락해서-누더기되어야-찐하락이지-kY8M2HM4
74,https://www.teamblind.com/kr/post/매달-30마넌-적금들라고하는디-N2fgrgKe,https://www.teamblind.com/kr/post/매달-30마넌-적금들라고하는디-N2fgrgKe
75,https://www.teamblind.com/kr/post/soxl-산사람-8OtmBAct,https://www.teamblind.com/kr/post/soxl-산사람-8OtmBAct
76,https://www.teamblind.com/kr/post/박호두-vs-검사-CPaEKMPU,https://www.teamblind.com/kr/post/박호두-vs-검사-CPaEKMPU
77,https://www.teamblind.com/kr/post/형님들-빚테마-구경하구가-Bz6pAQiA,https://www.teamblind.com/kr/post/형님들-빚테마-구경하구가-Bz6pAQiA
78,https://www.teamblind.com/kr/post/돈만-있으면-주식-왕창왕창-사고싶다-mtFxSs1D,https://www.teamblind.com/kr/post/돈만-있으면-주식-왕창왕창-사고싶다-mtFxSs1D
79,https://www.teamblind.com/kr/post/벨로다인-1달러-깨지겠다...-QpF6ZHrx,https://www.teamblind.com/kr/post/벨로다인-1달러-깨지겠다-QpF6ZHrx
80,https://www.teamblind.com/kr/post/테슬라-방어력-보소-qzvvBWjE,https://www.teamblind.com/kr/post/테슬라-방어력-보소-qzvvBWjE
81,https://www.teamblind.com/kr/post/4월말에-모든걸-정리했는데-iDfaanrr,https://www.teamblind.com/kr/post/4월말에-모든걸-정리했는데-iDfaanrr
82,https://www.teamblind.com/kr/post/마삼아-마오야-2BSkiCNg,https://www.teamblind.com/kr/post/마삼아-마오야-2BSkiCNg
83,https://www.teamblind.com/kr/post/쏘카-상장하던데-noJuXrG5,https://www.teamblind.com/kr/post/쏘카-상장하던데-noJuXrG5
84,https://www.teamblind.com/kr/post/명심해야할-주식-법칙-kYgOG2va,https://www.teamblind.com/kr/post/명심해야할-주식-법칙-kYgOG2va
