,날짜,거래량,exchange
119,2020-11-20,0.22401481089658776,0.6463333333333332
120,2020-11-23,0.41814334832055017,0.6429999999999999
121,2020-11-24,0.4549061094948428,0.6456666666666668
122,2020-11-25,0.6035440359693204,0.6479999999999999
123,2020-11-26,0.3433835845896144,0.6546666666666665
124,2020-11-27,0.2510799612095563,0.657
125,2020-11-30,0.6371330335889976,0.6593333333333331
126,2020-12-01,0.3955743630432866,0.6584999999999999
127,2020-12-02,0.4656616415410387,0.6548333333333335
128,2020-12-03,0.46063651591289734,0.6611666666666667
129,2020-12-04,0.5667812747950278,0.6698333333333335
130,2020-12-07,0.5030415234065065,0.6890000000000002
131,2020-12-08,0.4850568632636868,0.6955
132,2020-12-09,0.41743806753063595,0.6926666666666665
133,2020-12-10,0.6211760557171826,0.6940000000000002
134,2020-12-11,0.37882394428281746,0.6896666666666667
135,2020-12-14,0.38578859208322264,0.6845000000000001
136,2020-12-15,0.4403596932028562,0.682
137,2020-12-16,0.28167151547209685,0.6779999999999999
138,2020-12-17,0.3820858679361718,0.6796666666666666
139,2020-12-18,0.30450498104557816,0.6786666666666668
140,2020-12-21,0.350789032883717,0.6701666666666666
141,2020-12-22,0.3201974786211755,0.6646666666666665
142,2020-12-23,0.6662258661729699,0.6556666666666668
143,2020-12-24,0.5271092303623385,0.6518333333333333
144,2020-12-28,0.6992859032002116,0.6604999999999999
145,2020-12-29,0.5486202944547303,0.6696666666666666
146,2020-12-30,0.4442387375473858,0.6779999999999999
147,2021-01-04,0.6359869523053868,0.6866666666666666
148,2021-01-05,0.6067177995239358,0.6948333333333334
149,2021-01-06,0.7154192012695054,0.6898333333333335
150,2021-01-07,0.6756589967380762,0.6886666666666668
151,2021-01-08,0.9140439037291728,0.6871666666666666
152,2021-01-11,1.0,0.6759999999999998
153,2021-01-12,0.7632019747862117,0.6703333333333334
154,2021-01-13,0.6719562725910254,0.6668333333333332
155,2021-01-14,0.615533809397867,0.675
156,2021-01-15,0.5930529842193423,0.6661666666666668
157,2021-01-18,0.6273472626289346,0.6701666666666666
158,2021-01-19,0.6450674424755356,0.6593333333333331
159,2021-01-20,0.6588204178788681,0.6631666666666668
160,2021-01-21,0.7043991889270919,0.6666666666666667
161,2021-01-22,0.5985189103411801,0.6679999999999999
162,2021-01-25,0.5143260160451378,0.6628333333333334
163,2021-01-26,0.5718064004231681,0.6613333333333333
164,2021-01-27,0.5442122895177642,0.6616666666666666
165,2021-01-28,0.5775368068412237,0.6599999999999999
166,2021-01-29,0.6699285903200216,0.6423333333333334
167,2021-02-01,0.5631667107467159,0.6379999999999999
168,2021-02-02,0.5056863263686856,0.6366666666666667
169,2021-02-03,0.6148285286079517,0.6390000000000002
170,2021-02-04,0.5414793264568453,0.6433333333333333
171,2021-02-05,0.478709336154456,0.6388333333333333
172,2021-02-08,0.5324869963854364,0.6266666666666667
173,2021-02-09,0.5326633165829142,0.6348333333333335
174,2021-02-10,0.44767698139821893,0.64
175,2021-02-15,0.4501454641629201,0.6498333333333335
176,2021-02-16,0.37644362161685613,0.6615000000000002
177,2021-02-17,0.3736224984571983,0.6671666666666666
178,2021-02-18,0.3840253901084366,0.6538333333333333
179,2021-02-19,0.4527902671250992,0.6571666666666666
180,2021-02-22,0.44899938287930846,0.6548333333333335
181,2021-02-23,0.42069999118399026,0.6558333333333333
182,2021-02-24,0.5178524199947109,0.6486666666666667
183,2021-02-25,0.5165300185136203,0.6496666666666666
184,2021-02-26,0.6559111346204705,0.6526666666666665
185,2021-03-02,0.5355725998413119,0.6303333333333334
186,2021-03-03,0.33377413382703014,0.6311666666666668
187,2021-03-04,0.4244027153310411,0.6284999999999998
188,2021-03-05,0.44071233359781375,0.623
189,2021-03-08,0.3853477915895261,0.6176666666666666
190,2021-03-09,0.5200564224631934,0.6145
191,2021-03-10,0.3831437891210436,0.5981666666666667
192,2021-03-11,0.45164418584148847,0.5988333333333333
193,2021-03-12,0.26007229128096615,0.6045
194,2021-03-15,0.25539980604778245,0.6154999999999999
195,2021-03-16,0.21572776161509308,0.6068333333333331
196,2021-03-17,0.20259190690293588,0.6125
197,2021-03-18,0.3575773604866434,0.6136666666666668
198,2021-03-19,0.3191395574363046,0.6271666666666667
199,2021-03-22,0.21281847835669537,0.6136666666666668
200,2021-03-23,0.30274177907079214,0.6145
201,2021-03-24,0.2561050868376966,0.62
202,2021-03-25,0.2509036410120775,0.6108333333333333
203,2021-03-26,0.3073261042052369,0.6096666666666666
204,2021-03-29,0.2665079784889359,0.6136666666666668
205,2021-03-30,0.2872256016926736,0.6138333333333332
206,2021-03-31,0.312615710129595,0.6108333333333333
207,2021-04-01,0.34902583090893097,0.6123333333333335
208,2021-04-02,0.36956713391518986,0.6178333333333335
209,2021-04-05,0.3175526756589964,0.6208333333333333
210,2021-04-06,0.42501983602221644,0.6203333333333334
211,2021-04-07,0.35766552058538326,0.6284999999999998
212,2021-04-08,0.37750154280172793,0.6393333333333332
213,2021-04-09,0.34558758705809783,0.6358333333333333
214,2021-04-12,0.25910253019483326,0.6379999999999999
215,2021-04-13,0.3157894736842104,0.6261666666666668
216,2021-04-14,0.2658026976990217,0.6231666666666669
217,2021-04-15,0.43859649122807015,0.6334999999999998
218,2021-04-16,0.4070351758793967,0.6373333333333335
219,2021-04-19,0.28537423961914865,0.6368333333333331
220,2021-04-20,0.2567222075288719,0.6363333333333332
221,2021-04-21,0.39169531869875696,0.6443333333333332
222,2021-04-22,0.3282200476064534,0.6376666666666665
223,2021-04-23,0.3864057127743979,0.6395000000000001
224,2021-04-26,0.33174645155602545,0.6351666666666664
225,2021-04-27,0.3089129859825442,0.6433333333333333
226,2021-04-28,0.3346557348144232,0.6486666666666667
227,2021-04-29,0.40024684827647034,0.6458333333333333
228,2021-04-30,0.4092391783478792,0.6543333333333332
229,2021-05-03,0.3715948161861936,0.6506666666666668
230,2021-05-04,0.27100414352464086,0.6345000000000001
231,2021-05-06,0.3670986511504896,0.6315000000000002
232,2021-05-07,0.27003438243850797,0.6241666666666666
233,2021-05-10,0.3858767521819625,0.6309999999999998
234,2021-05-11,0.495547915013665,0.6423333333333334
235,2021-05-12,0.5519703782068235,0.6348333333333335
236,2021-05-13,0.5268447500661197,0.6275
237,2021-05-14,0.2760292691527812,0.6156666666666668
238,2021-05-17,0.25971965088600857,0.6174999999999999
239,2021-05-18,0.253107643480561,0.6116666666666667
240,2021-05-20,0.29674689235651885,0.6115000000000002
241,2021-05-21,0.3745922595433302,0.613
242,2021-05-24,0.1701489905668694,0.6218333333333332
243,2021-05-25,0.18963237238825648,0.6206666666666668
244,2021-05-26,0.17191219254165543,0.6286666666666667
245,2021-05-27,0.4810014987216784,0.6356666666666668
246,2021-05-28,0.27946751300361433,0.6366666666666667
247,2021-05-31,0.23335978136295524,0.64
248,2021-06-01,0.2695054218460725,0.6441666666666667
249,2021-06-02,0.2742660671779952,0.655
250,2021-06-03,0.3816450674424753,0.6495000000000001
251,2021-06-04,0.2990390549237413,0.647
252,2021-06-07,0.24772987745746305,0.6375
253,2021-06-08,0.23239002027682235,0.6479999999999999
254,2021-06-09,0.271797584413294,0.6438333333333333
255,2021-06-10,0.3853477915895261,0.6403333333333334
256,2021-06-11,0.2758529489553024,0.6416666666666666
257,2021-06-14,0.20973287490081985,0.6479999999999999
258,2021-06-15,0.193599576831526,0.6393333333333332
259,2021-06-16,0.23194921978312583,0.637
260,2021-06-17,0.30873666578506537,0.6371666666666667
261,2021-06-18,0.3741514590496337,0.6174999999999999
262,2021-06-21,0.4048311734109142,0.613
263,2021-06-22,0.20717623203737973,0.6076666666666666
264,2021-06-23,0.32090275941109064,0.6126666666666665
265,2021-06-24,0.4596667548267654,0.6073333333333335
266,2021-06-25,0.33333333333333365,0.6070000000000001
267,2021-06-28,0.1906021334743894,0.6186666666666667
268,2021-06-29,0.20391430838402538,0.6168333333333331
269,2021-06-30,0.27840959181874253,0.6166666666666667
270,2021-07-01,0.29683505245525876,0.6174999999999999
271,2021-07-02,0.22357401040289127,0.613
272,2021-07-05,0.12615710129595295,0.6091666666666666
273,2021-07-06,0.16477122454377147,0.6161666666666668
274,2021-07-07,0.29348496870316454,0.6136666666666668
275,2021-07-08,0.3249581239530991,0.6040000000000001
276,2021-07-09,0.4208763113814691,0.5943333333333332
277,2021-07-12,0.10649739927708708,0.5861666666666667
278,2021-07-13,0.14467072203120812,0.5893333333333333
279,2021-07-14,0.1422903993652468,0.5915000000000001
280,2021-07-15,0.1674160275059505,0.5828333333333334
281,2021-07-16,0.12739134267830357,0.5938333333333332
282,2021-07-19,0.15137088953539557,0.5981666666666667
283,2021-07-20,0.23547562373269884,0.5904999999999999
284,2021-07-21,0.27038702283346555,0.5816666666666667
285,2021-07-22,0.2301860178083398,0.5823333333333335
286,2021-07-23,0.18522436745129145,0.5816666666666667
287,2021-07-26,0.1303006259367003,0.5841666666666667
288,2021-07-27,0.14996032795556716,0.5779999999999998
289,2021-07-28,0.24887595874107377,0.583
290,2021-07-29,0.19597989949748734,0.5753333333333335
291,2021-07-30,0.2598078109847485,0.5876666666666666
292,2021-08-02,0.15189985012783197,0.5875
293,2021-08-03,0.302829939169532,0.5808333333333333
294,2021-08-04,0.34241382350348243,0.5821666666666666
295,2021-08-05,0.22436745129154537,0.5903333333333334
296,2021-08-06,0.18786917041347045,0.5941666666666667
297,2021-08-09,0.21087895618443056,0.5961666666666667
298,2021-08-10,0.26809486026624313,0.5916666666666667
299,2021-08-11,0.4506744247553555,0.5858333333333333
300,2021-08-12,0.606629639425196,0.575
301,2021-08-13,0.6268183020364982,0.5684999999999998
302,2021-08-17,0.4485585823856119,0.5536666666666668
303,2021-08-18,0.3852596314907872,0.5418333333333332
304,2021-08-19,0.35819448117781866,0.5454999999999999
305,2021-08-20,0.3720356166798901,0.5425
306,2021-08-23,0.3251344441505769,0.5388333333333333
307,2021-08-24,0.3146433924005997,0.5433333333333333
308,2021-08-25,0.27126862382085853,0.5533333333333333
309,2021-08-26,0.2543418848629106,0.5558333333333334
310,2021-08-27,0.16503570483998917,0.5531666666666668
311,2021-08-30,0.13056510623291898,0.5486666666666667
312,2021-08-31,0.5018072820241559,0.5593333333333332
313,2021-09-01,0.25681036762761184,0.562
314,2021-09-02,0.19774310147227334,0.5708333333333333
315,2021-09-03,0.20021158423697455,0.5671666666666666
316,2021-09-06,0.1331217490963591,0.5726666666666664
317,2021-09-07,0.0839284139998235,0.5711666666666668
318,2021-09-08,0.3542272767345501,0.5701666666666665
319,2021-09-09,0.4161156660495455,0.5591666666666666
320,2021-09-10,0.2501102001234244,0.5498333333333335
321,2021-09-13,0.18310852508154782,0.5493333333333332
322,2021-09-14,0.3914308384025392,0.5428333333333334
323,2021-09-15,0.22040024684827583,0.5463333333333333
324,2021-09-16,0.20012342413823467,0.5471666666666666
325,2021-09-17,0.30979458696993717,0.5515000000000001
326,2021-09-23,0.3082958652913689,0.5373333333333334
327,2021-09-24,0.2032971876928501,0.5305
328,2021-09-27,0.13162302741779078,0.5411666666666668
329,2021-09-28,0.2649210967116277,0.5401666666666665
330,2021-09-29,0.3717711363836724,0.53
331,2021-09-30,0.297540333245173,0.5251666666666666
332,2021-10-01,0.21969496605836164,0.5246666666666666
333,2021-10-05,0.3946927620558936,0.5213333333333332
334,2021-10-06,0.34408886537952954,0.5215000000000001
335,2021-10-07,0.2653618972053242,0.5166666666666666
336,2021-10-08,0.2419994710394075,0.5161666666666667
337,2021-10-12,0.4226395133562551,0.5109999999999999
338,2021-10-13,0.3273384466190604,0.5015000000000002
339,2021-10-14,0.29419024949307976,0.5083333333333333
340,2021-10-15,0.26016045137970506,0.5195000000000001
341,2021-10-18,0.13911663581063138,0.5286666666666667
342,2021-10-19,0.0714978400775805,0.5236666666666667
343,2021-10-20,0.13603103235475583,0.5305
344,2021-10-21,0.132328308207705,0.5406666666666669
345,2021-10-22,0.043110288283522466,0.5403333333333333
346,2021-10-25,0.17526227629374966,0.5359999999999998
347,2021-10-26,0.1079961209556554,0.5470000000000002
348,2021-10-27,0.10852508154809082,0.5561666666666667
349,2021-10-28,0.3736224984571983,0.5531666666666668
350,2021-10-29,0.2727673454994269,0.5471666666666666
351,2021-11-01,0.09609450762584781,0.5506666666666669
352,2021-11-02,0.17543859649122748,0.5395000000000001
353,2021-11-03,0.14467072203120812,0.5408333333333333
354,2021-11-04,0.15648417526227582,0.5315000000000001
355,2021-11-05,0.15516177378118629,0.5333333333333333
356,2021-11-08,0.10041435246407493,0.5246666666666666
357,2021-11-09,0.08419289429604121,0.5261666666666667
358,2021-11-10,0.04487349025830849,0.5359999999999998
359,2021-11-11,0.14925504716565294,0.5316666666666667
360,2021-11-12,0.0845455346909988,0.5254999999999999
361,2021-11-15,0.17570307678744615,0.5340000000000001
362,2021-11-16,0.10076699285903154,0.5329999999999999
363,2021-11-17,0.16873842898704,0.5340000000000001
364,2021-11-18,0.14431808163625148,0.5273333333333334
365,2021-11-19,0.21819624437979332,0.5325
366,2021-11-22,0.40121660936260223,0.5275000000000001
367,2021-11-23,0.30106673719474597,0.5209999999999999
368,2021-11-24,0.17967028123071468,0.5184999999999998
369,2021-11-25,0.11355020717623214,0.5191666666666667
370,2021-11-26,0.17676099797231795,0.5171666666666666
371,2021-11-29,0.34100326192365304,0.5116666666666667
372,2021-11-30,0.5215551441417617,0.5109999999999999
373,2021-12-01,0.3444415057744862,0.5205
374,2021-12-02,0.33941638014634584,0.5328333333333335
375,2021-12-03,0.24341003261923594,0.5378333333333334
376,2021-12-06,0.2277175350436386,0.5356666666666667
377,2021-12-07,0.2717094243145551,0.5271666666666666
378,2021-12-08,0.32010931852243657,0.5313333333333332
379,2021-12-09,0.3470863087366652,0.5393333333333332
380,2021-12-10,0.05695142378559389,0.5436666666666667
381,2021-12-13,0.2047077492726785,0.5363333333333333
382,2021-12-14,0.07502424402715253,0.5353333333333334
383,2021-12-15,0.03658644097681381,0.5273333333333334
384,2021-12-16,0.13849951511945705,0.5229999999999999
385,2021-12-17,0.18416644626641962,0.5275000000000001
386,2021-12-20,0.10737900026448009,0.5259999999999998
387,2021-12-21,0.13991007669928546,0.5170000000000001
388,2021-12-22,0.19888918275588408,0.5141666666666667
389,2021-12-23,0.13462047077492742,0.5146666666666666
390,2021-12-24,0.12280701754385971,0.5208333333333333
391,2021-12-27,0.16291986247024556,0.5226666666666665
392,2021-12-28,0.3114696288459843,0.5229999999999999
393,2021-12-29,0.3495547915013664,0.5221666666666667
394,2021-12-30,0.22251608921801946,0.5223333333333335
395,2022-01-03,0.14819712598078114,0.5241666666666667
396,2022-01-04,0.24605483558141594,0.5153333333333334
397,2022-01-05,0.46865908489817526,0.5095000000000001
398,2022-01-06,0.3155249933879927,0.5029999999999999
399,2022-01-07,0.24614299568015485,0.5006666666666668
400,2022-01-10,0.2266596138587678,0.4959999999999999
401,2022-01-11,0.27021070263598673,0.5
402,2022-01-12,0.23106761879573282,0.508
403,2022-01-13,0.27796879132504604,0.5168333333333333
404,2022-01-14,0.20946839460460215,0.5196666666666666
405,2022-01-17,0.15701313585471222,0.5206666666666668
406,2022-01-18,0.14819712598078114,0.5128333333333335
407,2022-01-19,0.22498457198272068,0.5184999999999998
408,2022-01-20,0.16441858414881388,0.5136666666666667
409,2022-01-21,0.27735167063387073,0.5159999999999998
410,2022-01-24,0.1957154192012696,0.5106666666666668
411,2022-01-25,0.3120867495371596,0.5096666666666666
412,2022-01-26,0.1771136383672746,0.5036666666666667
413,2022-01-27,0.45252578682888145,0.505
414,2022-01-28,0.36859737282905797,0.4959999999999999
415,2022-02-03,0.3217843603984837,0.49049999999999994
416,2022-02-04,0.155426254077404,0.4909999999999999
417,2022-02-07,0.21070263598695177,0.5008333333333334
418,2022-02-08,0.17200035264039434,0.5009999999999999
419,2022-02-09,0.19880102265714517,0.5036666666666667
420,2022-02-10,0.3212553998060473,0.5066666666666666
421,2022-02-11,0.2498457198272057,0.5066666666666666
422,2022-02-14,0.21493432072643898,0.5006666666666668
423,2022-02-15,0.0953010667371947,0.5028333333333335
424,2022-02-16,0.10411707661112576,0.5025
425,2022-02-17,0.2253372123776773,0.5051666666666665
426,2022-02-18,0.06162390901877762,0.5048333333333335
427,2022-02-21,0.06735431543683316,0.5059999999999998
428,2022-02-22,0.11998589438420189,0.5090000000000001
429,2022-02-23,0.058273825266684384,0.5088333333333332
430,2022-02-24,0.3005377766023096,0.5131666666666668
431,2022-02-25,0.1910429339680859,0.5009999999999999
432,2022-02-28,0.23494666314026247,0.49549999999999994
433,2022-03-02,0.15401569249757557,0.4906666666666668
434,2022-03-03,0.1568368156572334,0.4916666666666667
435,2022-03-04,0.12765582297452127,0.4940000000000001
436,2022-03-07,0.26862382085867953,0.48083333333333333
437,2022-03-08,0.20629463104998672,0.45766666666666656
438,2022-03-10,0.3773252226042491,0.4425
439,2022-03-11,0.241558670545711,0.4521666666666666
440,2022-03-14,0.1705897910605659,0.44599999999999984
441,2022-03-15,0.15868817773075833,0.43566666666666687
442,2022-03-16,0.11064092391783442,0.4304999999999999
443,2022-03-17,0.33447941461694436,0.43266666666666653
444,2022-03-18,0.27021070263598673,0.4656666666666668
445,2022-03-21,0.11848717270563358,0.48150000000000015
446,2022-03-22,0.12677422198712826,0.47716666666666663
447,2022-03-23,0.1706779511593048,0.46433333333333315
448,2022-03-24,0.40209821034999527,0.4788333333333332
449,2022-03-25,0.17861236004584288,0.46766666666666656
450,2022-03-28,0.09080490170148976,0.46950000000000003
451,2022-03-29,0.11125804460900973,0.4571666666666666
452,2022-03-30,0.13673631314467005,0.4658333333333333
453,2022-03-31,0.12465837961738464,0.4820000000000001
454,2022-04-01,0.15965793881689122,0.48216666666666663
455,2022-04-04,0.013047694613417322,0.47316666666666685
456,2022-04-05,0.006347527109229863,0.4721666666666666
457,2022-04-06,0.2151988010226567,0.4790000000000002
458,2022-04-07,0.2917217667283785,0.46816666666666684
459,2022-04-08,0.20779335272855504,0.4691666666666666
460,2022-04-11,0.12280701754385971,0.45999999999999996
461,2022-04-12,0.13938111610685006,0.44666666666666666
462,2022-04-13,0.16053953980428423,0.43900000000000017
463,2022-04-14,0.21872520497222972,0.4538333333333333
464,2022-04-15,0.09988539187163854,0.45966666666666656
465,2022-04-18,0.0,0.44983333333333353
466,2022-04-19,0.06832407652296509,0.44533333333333336
467,2022-04-20,0.1703253107643482,0.4418333333333332
468,2022-04-21,0.12686238208586814,0.4381666666666668
469,2022-04-22,0.11293308648505684,0.43933333333333313
470,2022-04-25,0.1361191924534957,0.4304999999999999
471,2022-04-26,0.17623203737988158,0.4215000000000001
472,2022-04-27,0.2668606188838925,0.4195000000000001
473,2022-04-28,0.28449263863175467,0.3948333333333335
474,2022-04-29,0.3255752446442734,0.3843333333333332
475,2022-05-02,0.0836639337036058,0.3909999999999999
476,2022-05-03,0.10111963325398914,0.3903333333333334
477,2022-05-04,0.030238913867582963,0.39049999999999996
478,2022-05-06,0.13902847571189247,0.39700000000000013
479,2022-05-09,0.06074230803138461,0.37883333333333324
480,2022-05-10,0.2300978577096009,0.3756666666666668
481,2022-05-11,0.1213082958652914,0.37416666666666665
482,2022-05-12,0.24429163360662992,0.3716666666666667
483,2022-05-13,0.1910429339680859,0.35599999999999987
484,2022-05-16,0.0822533721237764,0.3566666666666667
485,2022-05-17,0.11028828352287683,0.3640000000000001
486,2022-05-18,0.16371330335889966,0.3713333333333333
487,2022-05-19,0.2191660054659262,0.38450000000000006
488,2022-05-20,0.09318522436745108,0.3756666666666668
489,2022-05-23,0.08066649034646917,0.38416666666666666
490,2022-05-24,0.16195010138411364,0.38716666666666655
491,2022-05-25,0.13576655205853813,0.39283333333333337
492,2022-05-26,0.19580357930000852,0.3945000000000001
493,2022-05-27,0.05659878339063727,0.3893333333333332
494,2022-05-30,0.08207705192629759,0.40516666666666656
495,2022-05-31,0.42572511681213066,0.42366666666666675
