날짜,댓글,조회수,좋아요,싫어요
2020-11-26 16:09,먼 공시죠,837,1,0
2021-07-21 18:27,내일 굳게먹고 하한가 준비하면되나요 ,511,4,2
2021-05-11 09:24,언놈이 길을막노       대세상승인데    ,599,3,0
2021-08-03 13:31,거품과다주,900,1,0
2021-10-01 14:57, 만 초반 까진 각오해야 ,698,0,0
2021-06-16 14:32,현중,939,0,0
2020-06-26 13:36,하락갭  개,754,1,0
2021-03-30 09:46,  년 대장주 조정중,758,1,4
2021-06-09 17:29,뺄거면 확실하게 갑시다,625,4,2
2020-12-24 09:37,이제 오를겁니다,692,8,1
2022-04-08 15:08,오늘 살짝 플러스지만  매수하면 골로감,594,1,0
2021-07-19 11:46,   염블리 뭐라고 할까 맞춰볼까 ,609,2,1
2020-12-23 10:43,마침코로나도 재유행하겟다,660,2,0
2021-05-04 14:07,오늘은피라미트공사냐쭉      ,726,0,0
2020-09-04 10:20,수주  월 반짝하고 끝  ,350,2,2
2021-02-14 15:16,삼전이든 SK든 외인     지분 가졌는   ,1582,7,2
2020-08-20 09:36,  ,379,2,1
2021-08-19 11:26,나 욕하던 사람들,719,3,0
2021-11-04 12:52,기다립니다 ,731,1,0
2022-01-20 10:03,한국조선해양   진짜     같은 기업이   ,630,6,0
2021-09-24 10:26,권 모모  ,718,2,0
2020-10-06 10:59,현대중공업파워시스템 매각되엇는데 왜 안올   ,486,3,0
2021-11-30 14:57,엄마 우리집은 왜 망했어  ,596,3,0
2021-01-28 12:01,답글 이게 소송가능할지는 모르겠어요,390,0,0
2022-03-15 09:45,   주 방금 반대   ,652,6,0
2021-08-19 13:37,현중상장,589,1,0
2022-05-12 17:55,숏 커버링,727,5,0
2021-09-23 14:29,  뉴스  외인들,552,0,0
2020-11-20 11:31,두탕째,550,0,0
2020-06-08 10:05,삼중이 뒤꽁무니라도 따라가라 조양아,885,1,0
2021-05-30 20:17,이회사는 고per  주식,1109,0,3
2021-06-17 16:33,차라리 철강 대장주인 POSCO사라  ,620,4,0
2021-11-28 17:40,신조선가 계속 상승중  ,1060,4,1
2021-10-11 22:10,제발 그만해 나 나 무서워,869,0,1
2022-07-06 15:13,한조,512,0,0
2020-08-30 18:32,한국조선해양   화이팅 ,1202,3,3
2020-07-29 14:31,조선업에 신 에너지 시장이 옵니다 ,839,6,0
2021-01-20 15:11,오늘,393,0,3
2021-05-13 12:19,딱  년만 들고가면 따블본다 ,519,1,1
2021-09-30 14:12,야 오백원 오르고,600,0,0
2021-10-21 21:42,혀가 기네   ,1045,6,0
2020-10-14 10:06,답글 유상증자 한다,199,0,0
2021-02-02 22:21, 만에서 만나자,453,1,4
2022-01-05 10:52,      에서 또 곤두박질,643,1,0
2020-08-25 09:33,오르는 이유  아시는분,928,0,0
2021-05-04 13:51,돈먹는 전쟁이다 어차피,697,1,0
2021-07-08 00:57,분할만 안했으면 조선 대장주일텐데,523,0,0
2021-12-28 11:06,한조 망하나요 ,578,0,0
2021-03-17 12:06,연기금 들어온거 다시 나가게     역시   ,743,0,1
2021-01-18 12:56,진짜 거지같네,500,1,0
2022-01-17 12:38,유튜버 수퍼싸이클에 낚여서 매수한 사람들   ,1099,3,0
2022-04-28 15:35,악재해소 ,1158,6,2
2022-05-09 15:29,전 오늘     주 추가 매수,1186,10,4
2021-04-22 14:51,사양산업 최고점 매수금지,970,2,10
2021-03-29 19:23,갭 상승후 조정 있을수 있겠습니다 ,876,1,1
2022-04-14 14:05,빈껍데기 팔푼이 중간지주회사,633,4,1
2020-08-26 09:50,주가는,561,2,0
2022-04-11 15:53,올라도 욕쳐먹고  내려도 욕쳐먹는 주식    ,864,16,1
2021-06-07 09:51,공매도 세력분들,654,0,0
2020-06-01 09:31,그리 멍청하냐,1020,4,1
2020-07-31 09:46,    년 분기 이후 흑자인데 차입금     ,641,3,6
2022-04-18 09:26,수주,841,8,0
2021-12-22 23:02,역시 대형주는 쌍바닥이지,1406,2,10
2020-08-24 13:16,긴급속보,733,0,0
2021-05-12 13:34,엌 추매각 ,464,0,0
2022-01-10 15:26,내가 간다그랬지,853,5,1
2020-06-23 10:02,이번엔 지수도 좋은데 왜 떨어짐 ,643,1,1
2021-08-13 12:29,      만밑으로 빠질 기세네 무야호    ,896,4,3
2020-06-03 14:39,공매개관 매국노놈들  오늘 당장 죽어라    ,665,5,4
2021-06-16 09:46,게미들만 사고있네,563,0,0
2021-11-25 15:18,개 잡주 깜깜이,572,0,0
2020-10-09 19:30,조선주 풍력테마 엮이겟네    배는 그냥   ,1385,2,6
2021-04-16 13:46,한조는 ,502,0,0
2021-04-26 11:56,컨테이너  화물선  수주 늘어난다,227,1,0
2021-11-18 10:51,정몽준  권오갑은 반드시 구속시켜라,464,0,0
2022-03-31 09:56,삼호상장,581,3,0
2022-03-11 09:04,와,1033,2,1
2021-09-23 08:05,  ,793,0,1
2022-01-24 23:50,주주 머같이 아는 OOO 회사  청원 참   ,775,4,0
2021-07-01 15:07,회사야  수주공시내지마라 ,337,2,1
2021-07-08 17:53,쫄리나 ,458,0,0
2021-09-17 15:51,거래량 터진 장대음봉  필시,503,0,1
2022-04-15 21:51, 강성 주주님들 모여보세요 ,870,31,0
2021-08-09 18:52,신조선가    포인트로 상승,1359,5,3
2021-08-19 15:11,뱀처럼 몇번이나 알겨먹을거냐 ,583,9,0
2021-08-23 15:52,hmm 파업,1365,2,3
2021-11-07 07:25,조선업 믿고가보자 투자포인트정리,1780,1,1
2021-04-21 09:08,좋은 뉴스나오면,667,0,1
2020-09-17 10:34,니미 타불,232,1,0
2021-09-06 04:59,현중 상장전까지,1422,2,1
2022-01-04 12:12,새해 첫 수주  조     억원 규모 관   ,969,4,0
2022-01-20 09:17,한국조선해양 보유한 현대에너지솔루션 급등   ,744,1,0
2021-06-23 12:51,호황  도그소리 그만,504,3,1
2021-06-04 23:37,한국조선해양 가즈아,861,0,1
2022-04-15 16:29,최근 조선주가 오르는 이유  영상o ,978,2,0
2021-09-09 12:56,한조가 현대중공업 지분    가졌다고 오   ,565,3,1
2020-06-15 11:36,왜이럴까 ,1096,0,0
2021-02-02 09:38,이 잡주 특징,554,3,0
2021-09-23 12:57,    염빙,524,0,0
2020-09-08 10:12,역시 개관과 연개금        옵만기    ,427,2,1
2020-09-07 17:04,공매도 잡고 현상금  억 주인공이 되자 ,585,3,1
2020-07-31 10:04,삼호중공업 lng케리어  척      억   ,719,4,0
2022-06-23 09:27,어차피,503,0,0
2022-07-08 14:40,현중보다 한조에 비중을 더 가져간 이유    ,1321,25,1
2020-07-03 14:57, 월      일부터 코스피  차 폭락예   ,1078,2,1
2022-04-18 15:52,미포가 쫓아온다   갈아타야지  ,735,3,4
2020-06-18 09:44,그렇지  IMO가 남아있었지  ,1214,7,2
2022-01-07 19:03,한조해랑 현중의 차이,821,1,0
2020-07-17 16:43,오늘 기관은 사는척 하고 왕매도 했구나,984,2,4
2020-06-03 09:56, 사 비슷하게,679,2,0
2021-05-27 10:37,미포조선이 무너지는데   ,536,1,0
2022-03-24 11:00,돈깡,565,1,0
2021-07-16 09:57,     뭐하노,479,0,0
2021-01-29 17:34,다음주            원,494,1,1
2021-05-10 14:35,이거 무슨일,1595,0,0
2022-04-16 12:17,배는 한국이 만들어야 하는 이유,1450,0,0
2021-01-15 11:47,답글  삭제된 게시물의 답글 하한가 하한가 신   ,540,3,0
2020-08-31 13:31,개금들 허벌나게 팔아치우네   ,539,0,0
2022-01-26 08:36,평단    난 강하다  무섭지않다   ,580,0,0
2022-04-01 12:28,현대삼호가 수주하면 악재,749,1,4
2020-09-04 09:21,코스피     포인트 가도  만대네   ,387,0,5
2021-10-21 12:34,한산도야탄 閑山島夜歎 ,704,0,0
2021-06-17 12:12,내 돈 내놔라 ,476,1,0
2020-08-07 15:52,   년후 매수해도 현중지주 현대미포 한   ,1077,4,1
2021-08-23 11:01,저점이면 좋겠다,1219,1,1
2021-06-07 09:26,한국조선해양은,753,0,0
2020-08-11 12:25, 프로 상승해서 들뜨긴   ,496,0,3
2020-09-23 19:18, 불사조 한국조선해양 안티사절 대박기원 ,1147,46,8
2021-10-18 12:11, 현대重 대우조선 매각 전면 재검토 필요   ,1611,4,1
2021-08-10 22:48,현중 공모가  만원대 상장이다         ,1019,4,2
2021-07-01 22:16,현대중공업 상장 반대 청원 올려야되냐 ,253,6,0
2020-11-12 17:04,무식하면 욕감하다,1187,3,8
2021-06-17 14:04,유튜브에 슈퍼싸이클 운운하는 섹터 종목은,916,4,3
2020-12-28 14:07,이거 사도 되나요 ,1007,3,0
2021-04-21 10:05,카타르 수주하면 뭐하냐 세계증시 폭락하면,942,1,1
2020-08-25 09:13,불사조,627,2,0
2020-12-24 08:47,이제 조선이 빛나는 시기가 다가오네요,602,1,1
2020-11-04 09:05,   이제시작이네 마지막버스 잡으세요,280,3,0
2022-07-10 16:27,물이나 타자 친구들,1049,1,0
2021-09-01 16:00,조선업 좋다고  떠든 유튜버들,661,2,0
2021-04-02 12:00,증시 진단,876,0,1
2020-07-08 23:47,사양산업이 맞긴한디    ,532,9,0
2022-04-16 00:13,친구들  헉 대바그 홀딩  계속 ,1744,3,2
2022-04-15 16:41,월요일 사면,1723,6,4
2022-04-15 13:05,엄경아가 개긋은 애인게   ,1025,4,0
2021-10-04 22:08, 만 대기,715,2,3
2020-10-16 12:39,리만사태보다 더하고 코로나 패닉한가운대를   ,314,0,0
2022-01-06 11:55,어째 또 불안 불안하다,1005,0,1
2021-09-17 16:03,한조가 조선 다 망치는구나,588,0,0
2020-11-20 14:35,중간지주은 어쩔수가없어 feat  어차피   ,887,4,2
2020-10-28 16:47,대박이네         폭등,527,7,2
2021-09-24 04:25,개잡주  ,779,1,2
2020-07-07 16:37, 달전 카타르 수주에 다 낚였네  ,842,8,3
2020-06-03 10:18,연말 목표가   만원,665,3,2
2020-06-08 11:49, ,760,1,1
2022-02-25 09:20,이러다,684,0,1
2021-07-08 16:43,   조 예정수주   ,736,3,1
2020-07-21 13:20,코스피에서 골찌 업종 섹터 안에서도꼴찌,609,5,0
2020-06-19 11:21,거래량 없이   ,1043,2,0
2020-06-12 18:50,기관 쓰레기들  장난질 하지마라,961,10,1
2020-08-20 08:31,우리나라 항공모함  한국조선해양 건조  ,567,3,0
2022-04-14 10:40,마니 물렸지       ,755,2,1
2021-01-20 14:05,한틱만 매집후 더 안사는건 팔기위한 개미   ,418,1,0
2022-02-06 23:12,주주총회 정보 알고 싶소   ,1063,24,0
2022-03-16 12:08,중국자본은 한국조선해양 적대적인수해라,771,16,6
2022-03-24 11:02,러시아가,648,6,3
2022-04-17 20:05,글쎄 자재값 인건비 사람이 없다,1003,0,1
2020-08-11 12:29,분노의 매수  ,473,2,1
2021-07-12 18:58,답글  삭제된 게시물의 답글 한조는 왜 배당없   ,405,0,0
2020-06-04 09:03,EU 결합심사 월 일 결말난다  ,835,4,0
2022-01-26 13:22,삼호중공업 상장반대,523,7,1
2020-06-30 10:55,오전에,664,0,0
2022-01-28 10:55,완전 소외되는구나 ,606,0,0
2021-07-21 18:17, 문프 테마주 ,488,2,2
2021-05-10 09:22,크라운제과 윤석열 압도적 승리,814,1,1
2021-11-30 13:26,  만원때부터 이종목 빈껍데기 쓰레기라고   ,453,0,1
2021-03-11 08:44,광고글 많이 붙네,506,0,0
2021-11-12 18:53,한조 오랜만,709,2,0
2020-09-29 17:14,바닥이 원래 조용,453,1,0
2020-12-17 14:18,우수도 그렇고 여기도 사랄때사지,428,0,0
2021-08-09 12:36,주봉월봉 챠트 다 무너졌네,775,2,3
2020-09-21 10:21,대형호재 나보네  ,459,0,0
2020-11-19 11:56,머선here we go ,466,0,0
2022-05-13 12:44,경영진에게 미래먹거리를 주겠다 ,849,4,1
2021-03-09 09:29,조선주 근본  ,470,0,0
2020-07-17 13:24,하조양 장기투자자는,759,1,1
2021-12-17 10:16,금요일         상한가본다  ,978,3,0
2022-04-07 09:46,아니     어이없네   ,563,2,0
2020-11-03 15:12,상승기대합니다 ,425,4,1
2021-04-16 14:46,  만원 시절 가오가있지,862,3,0
2020-09-08 10:03,개인들 또 물렷네,401,1,0
2021-04-30 15:27,담주 랠리를 위한 몸풀기 끝남   ,573,1,1
2022-02-26 14:10,양심,1257,0,1
2021-10-28 09:39,아무래도 현중지주와 합병하려는듯 ,655,0,0
2021-01-25 16:37,    ,470,2,1
2022-02-07 14:23,쓰뤠기 경영진이 있으니,787,2,0
2021-09-17 12:45,이거 왜 떨어져요  ,442,0,0
2021-09-23 13:48,한국조선,493,0,0
2020-10-12 16:01,대우조선 조수주 달려봅시다,520,1,0
2021-09-15 23:06,주요기업들 목표가 정리,691,0,0
2021-08-11 14:24,신조선가 올라도 내리고 유가올라도 내리고,508,3,0
2020-12-24 16:17,한국조선해양 보면,778,4,0
2021-05-28 15:45,조선  사 주가  공매도 비중 괄호  및   ,1315,28,1
2022-01-20 14:02,조선주,663,2,1
2022-04-22 09:00,저가 매수 대기  매집,971,2,0
2021-01-21 15:46,권오갑이 이놈 목가지를 칩시다,463,1,0
2020-08-06 20:15,내일 팁 ,540,0,2
2020-10-20 10:03,뭐냐   ,275,1,0
2022-04-18 14:56,   주 매수햇음다,1108,3,6
2021-06-10 20:56,IMO 해양환경보호위원회   차 총회     ,905,9,1
2021-06-18 10:19,월요일 조정받고 또빠진다  ,545,0,0
2021-07-07 09:47,노조파업,99,1,0
2020-11-04 11:14,여윽시 외국인,272,4,0
2022-01-19 10:02,주총때봅시다 ,744,1,0
2021-06-17 09:37,근데 환율 왜케 오름,486,1,0
2020-09-02 14:17,다 팔고 두산중공업 갔어야 했는데,305,0,0
2022-05-24 17:44,결국은 가더라는겁니다     ,798,14,1
2021-01-20 09:33,주가 하락시,523,0,1
2020-08-13 12:28,수급이 새끼줄처럼 꼬였네,446,1,0
2021-10-26 07:11,권장소비자가격,752,0,1
2020-07-21 08:26, 척씩  나눠주면 좋은데  한조  대조    ,875,0,1
2021-05-21 08:21,국제유가   이상 폭락했는데 주가 어떻게   ,947,1,3
2021-09-23 07:40,아침 식사  후      부터  번째 게   ,693,0,1
2021-05-03 09:21,공매도로 인하여 개판되는구나,775,0,0
2021-11-29 09:44,빅싸이클 입털던 유튜버,1030,5,0
2021-02-06 08:02,공매척결  한투연으로 결집합시다,1229,2,0
2020-07-28 01:40,주주   회사의 주인,563,1,0
2022-03-31 09:58,권오갑 정기선이 속죄하는길,538,5,0
2020-09-03 13:04,규모에 걸맞게 ,286,0,0
2020-12-18 09:02,주포가 없나 ,357,2,0
2020-12-17 11:14,여긴 주포형들,447,1,0
2021-05-04 13:36,성투요,718,0,0
2021-09-17 09:46,풀매수다       ,485,0,1
2020-08-05 13:50,희망이 없네요,496,0,0
2021-05-27 10:22,  만에서  쭉밀고  내려와  그래갓고    ,525,2,0
2021-09-20 16:56,몽주니이  ,1649,3,0
2021-02-02 09:29,희망좀 품지말고,611,1,3
2021-06-02 19:02,Kppv,828,7,1
2020-06-01 11:13,매수강도   프로,939,1,3
2021-10-17 22:27,    만원간다고드립치더니 이제안티   ,1309,1,2
2020-07-10 12:34,주가관리는 본인이 하는거다,742,1,2
2020-08-18 11:51,대한민국 개미들 발라먹기 쉽네,607,0,0
2021-06-30 12:03,찌질이는 수주 폭락  쉬어라,106,1,0
