날짜,댓글,조회수,좋아요,싫어요
2020-06-16 22:25,슬기로운 주식생활,296,0,2
2021-08-18 19:50,KB금융 중간 배당 언제 나오는지 아시는   ,1044,3,2
2020-10-18 07:54,여기는 배당  년에 한번   ,522,1,0
2022-06-30 06:45,대출금리 더올리면 나라망한다 ,420,0,9
2020-09-30 09:05,안티 많네,271,4,2
2022-03-26 12:35,민주당  대장동 백현동 개발 수사는 언제   ,447,6,13
2022-03-30 16:43,배당 ,1931,0,5
2020-08-26 14:22,     ,162,1,2
2021-09-15 13:13,자 올해까지 금융주 괜찮다,253,2,0
2021-12-21 11:33,은행권 배당주 이번 역대 최대,645,8,1
2022-06-27 10:47,여기 주주 반은,502,9,1
2020-11-19 15:40,와  그냥 진짜 버티니 좋네요,526,5,0
2021-07-07 09:59,      원에    주 입성했어요,705,2,2
2020-07-16 09:59,털기 시전중 ,215,2,2
2021-09-14 15:07,     그럼그렇지,346,2,2
2021-07-21 13:25,지금사면 중간배당 받나요 ,1327,4,1
2020-08-13 08:48,오늘 니들 죽었어,248,2,1
2020-09-17 20:21,신종자본증권 관련하여,577,12,3
2022-03-14 08:38,슬슬 신용잔고 들어오는게  ,329,4,0
2020-11-19 10:53,최근  개월동안     안오른 종목 추천,1184,2,2
2020-06-28 19:11,Ysan 돈은 있다가도 없고 없다가도 있   ,191,1,4
2020-12-24 14:45,삼전방인줄 알고 나갔는데 kb방 맞네요,296,1,3
2020-06-11 09:32,살거 없으신 분,392,0,0
2021-01-29 05:19, KB금융   년전에도  만원 지금도     ,153,0,0
2020-11-13 10:07,잘오르다가 왜 자꾸 떨어져요 ,1144,5,0
2022-02-15 21:31,내일은 급등하나요 ,394,10,0
2021-07-15 16:43, 만대 까지 안떨어져 걱정마 ,264,3,0
2021-10-08 14:06,  월에 금리 동결   ,606,2,3
2020-06-25 08:55,분명히 반등시마다매도,251,0,0
2020-07-09 19:30,내일부터 쳐오를거야   내가,359,2,0
2020-11-10 12:12,내년상반기까지,459,3,1
2021-01-13 13:12,놔두면,384,2,1
2020-11-24 19:17,한두달전 글 던 주린이입니다 ,850,8,1
2020-06-18 17:10,주주로써,1064,3,10
2021-10-06 09:13,미국 은행주 반만  아가도 좋으련만  ,246,2,0
2020-10-14 23:39,진짜 지옥으로좀 가라 가     주식 일   ,562,4,4
2021-01-29 13:18,문재앙   민주당 때려잡으러 갑시다,185,17,0
2020-12-16 12:21,배당 ,396,6,0
2020-06-15 20:16,답글   층,136,1,0
2021-06-15 08:41,동시호가 개빠지네    ,172,0,0
2022-06-22 10:40,은행주가는 경제 사정을 반영한다는데,214,5,2
2020-09-03 19:30,은행주만 등신됐네,589,7,2
2022-03-04 20:21,러시아 부도나면 은행주 영향있나요 ,621,3,1
2022-04-08 13:15,금리 인상 피해주,665,4,1
2022-04-28 10:57,이렇게 장 안좋은,375,4,0
2020-07-14 16:37,뜸금없이   또 배당 좀비들이 몰려왔다 ,850,7,3
2021-01-15 10:35,답글  삭제된 게시물의 답글 설연휴 주가하락하   ,95,0,0
2022-06-11 21:11,미연준      인상가능성 커져,540,2,8
2020-12-23 14:08,오늘이 가장 비싸다,335,8,1
2021-06-29 09:46,여기는 왜 배당확정도없는데,459,1,1
2021-11-01 11:53,오늘도 개연금은  ,320,6,1
2020-09-01 08:41,오늘    도 가능함,250,0,1
2022-06-24 09:02, 만이 올까요,284,1,1
