,날짜,댓글,조회수,좋아요,싫어요
103,2022-07-01,그러게 왜 공매형님들 심기를 건드리니.공...,63,0,0
104,2022-07-01,출시를 7개월이나 미뤘는데,106,2,0
105,2022-07-01,코스피도 2300깨질각 ㅋㅋ,45,0,0
106,2022-07-01,이개잡주,37,2,0
107,2022-07-01,요즘 회사 벨류기준이,52,0,0
108,2022-07-01,개마블  주주 생각은 1도 안하는..넷마...,64,5,0
109,2022-07-01,ㅋㅋㅋ이거 상폐당하냐?,44,4,0
110,2022-07-01,누구나 다 아는 사실,55,1,1
111,2022-07-01,6만원  가즈아~,40,0,0
112,2022-07-01,내 인생 최고의 손실액을 제공한 넷마블,135,5,1
113,2022-07-01,재앙이다...,49,2,3
114,2022-07-01,넷마블도 골로 가는구나,58,1,1
115,2022-07-01,즐길수 없으면 피해라,50,2,0
116,2022-07-01,코로나때 보다 더 빠진 기업이 있다 없다,95,5,0
117,2022-07-01,와~~ 대단한데? 개마블?,93,1,1
118,2022-07-01,앉음뱅이 주식이 이젠 완전히 하반신 마비...,38,2,0
119,2022-07-01,상폐해라 욕도 아깝다,39,1,0
120,2022-07-01,강한넷마블,77,0,0
121,2022-07-01,주식계의 루나 코인 넷마블!,49,4,0
122,2022-07-01,준혁이가 죽어야 넷마블은 반등한다,89,14,0
123,2022-07-01,다른게임주 보니 여기도 곧 5만원대 까지...,74,3,1
124,2022-07-01,78000원만들었다....,80,1,0
125,2022-07-01,계속 떨어지는 이유를 몰라?,260,0,6
126,2022-07-01,어찌할까요?,243,3,5
127,2022-07-01,공매도 순위 하락,121,3,2
128,2022-07-01,공매도 는 대주를 하는세력이 있으니 공매...,77,0,0
129,2022-07-01,도대체 주가를 관리하긴 하는건가,79,8,0
130,2022-07-01,신용등급 하락,82,0,2
131,2022-07-01,오늘도 준혁이가 열심히 공매 치고 있음,57,3,0
132,2022-07-01,업종 평균 PER 18배,100,0,0
133,2022-07-01,개찬티들 다 어디갔어!,58,0,0
134,2022-07-01,아,38,1,0
135,2022-07-01,주주 총회 언제 하누,71,5,1
