,날짜,댓글,조회수,좋아요,싫어요
107,2022-07-01,?이노 특,46,0,0
108,2022-07-01,윤통 임기 얼마남았지?,136,7,4
109,2022-07-01,어제는엔씨 오늘은 이노,55,1,0
110,2022-07-01,ㅋ 육계장 한그릇 내오너라,39,1,1
111,2022-07-01,외넘도 팔지만 개들이 엄청 매도하네,69,0,0
112,2022-07-01,종가 176000,49,0,0
113,2022-07-01,유가 떡상인데 왜 야는 이럼????,310,0,1
114,2022-07-01,주가는 유가 50불 가격,68,0,0
115,2022-07-01,어제 종가에 산 내가 후회스럽따,220,1,0
116,2022-07-01,15만까지 추락,82,0,3
117,2022-07-01,포드에 아이오닉5~7 만해도 50조,278,2,0
118,2022-07-01,10만원 아래서 주워놔서,130,1,0
119,2022-07-01,포지션 애매하면 항상 뚜드리맞습니다,186,0,2
120,2022-07-01,오늘 물타기했지,113,3,0
121,2022-07-01,sk온 기입가치만 25~30조,287,1,0
122,2022-07-01,연기금님 쓸어 담아 주세요..,65,0,0
123,2022-07-01,"현재 평단 25.7만, 물타면 22만. ...",316,1,2
124,2022-07-01,ㅈㄹ났네아주,205,14,1
125,2022-07-01,속이다시원하네,85,0,0
126,2022-07-01,하나 ㅁㅊ갸쉐ㅋ 매도66057주=연기금쥐...,74,1,0
127,2022-07-01,"던져 빨리 다음주 폭락장 온다  신용,반...",94,0,0
128,2022-07-01,소비자 환급제 서로에게 윈윈,131,0,0
129,2022-07-01,마이너스 30퍼 이상만 모인 단톡방 없냐...,72,0,0
130,2022-07-01,윤통이나 정부꼴 보면 가관이군,142,4,0
131,2022-07-01,기회줄때 같은 소리하고 자빠졌네 ㅋㅋㅋ,160,2,0
132,2022-07-01,유류세 소비자 직접 인하는 굿 아이디어,123,0,0
133,2022-07-01,윤대통..이하장관님들께..,183,7,0
134,2022-07-01,15000,96,1,0
135,2022-07-01,주식은 남들이 관심가질 때 빠져나오는 것,103,1,0
136,2022-07-01,개관 저가튼쉐ㅋ들 매도13만주이상/외인매...,114,1,0
137,2022-07-01,기회줄때 놓이지마라,198,1,1
138,2022-07-01,정유주 -3% + 2차전지 -4%  딱 ...,134,1,0
139,2022-07-01,답글:정유주 -3% + 2차전지 -4%  딱 ...,41,0,0
140,2022-07-01,개미들 잘한당~!!,124,0,0
141,2022-07-01,분기 영익 2조 3조 얘기하는데,228,6,0
142,2022-07-01,두둥탁 두둥탁 형들 입질 신호쫌요???,91,0,0
143,2022-07-01,코스닥 잡주?,90,0,0
144,2022-07-01,와 개에,63,1,0
145,2022-07-01,ㅋㅋㅋ 털만큼 털엇고 붙어라,82,0,0
146,2022-07-01,뜨악 이게 뭐야,141,0,0
147,2022-07-01,ㅋㅋㅋㅋ,71,0,0
148,2022-07-01,정말 사고싶은 가격인데,318,3,0
149,2022-07-01,ETF 플러스 공매도,157,0,1
150,2022-07-01,인정한다 내가 틀렸다.,271,2,0
151,2022-07-01,sk그룹과 중국 리스크,146,0,0
152,2022-07-01,공매공매 공매도,63,0,0
153,2022-07-01,공매도고 상환해야된다 주어담아라,96,5,0
154,2022-07-01,숨통이라 튀어줘야지 넘하잔아,65,1,0
155,2022-07-01,이번달  연준 한은 금리인상,99,0,0
156,2022-07-01,IMF  시즌 2 !,207,12,0
157,2022-07-01,좌발들아 말은 바로해야지ㅋㅋ,150,6,15
158,2022-07-01,싸다고 덥썩 물었다가...,91,0,0
159,2022-07-01,어제 여기 10%는 더 빠져야한다고 했던...,138,0,0
160,2022-07-01,윤통 때문에,150,2,6
161,2022-07-01,그니깐 2번을 왜찍어,135,11,3
162,2022-07-01,아니..대한민국 망하냐?,157,4,2
163,2022-07-01,코스피 2200 정부 '대책없다' 사실상...,188,7,0
164,2022-07-01,"전세계 하락율 1위.2위 가 코스피,코스...",179,13,4
165,2022-07-01,담주부터 작살낫네 ㅋ 레버리지물량 투척 ...,97,0,1
166,2022-07-01,32층 아직 살아 있다 ㅠㅠ,151,1,0
167,2022-07-01,고유가시대에 정유주를 공매도쳐??ㅋㅋ,253,1,1
