,날짜,댓글,조회수,좋아요,싫어요
189,2022-07-01,정부 공매와 싸웁시다. 개미분들 들고 일...,30,1,1
190,2022-07-01,주변 2찍들 왈 1500까지 기다린다고 ...,38,4,1
191,2022-07-01,전 세계의 경제를 다 쓸고 갈 대 ~공황...,24,0,3
192,2022-07-01,절대로 지금 주식을 사면 안되는 이유,44,0,2
193,2022-07-01,삼전임원 좌파로 전면교체,24,0,3
194,2022-07-01,나쁜 이재명 지지자 놈들,47,2,17
195,2022-07-01,미국채 급등파 종료이후 = 최후의 인플레...,45,1,1
196,2022-07-01,국힘 지지율 폭락중 민주당 역전,70,12,2
197,2022-07-01,여러분 나라침체입니다.,42,7,1
198,2022-07-01,건진법사가 구해준데,34,2,1
199,2022-07-01,그러니까  예탁 대용이랑  신용거래  자...,24,0,1
200,2022-07-01,여기 수구꿜텅 OOO들 많네,29,3,1
201,2022-07-01,오늘 홍짱쪽대개 3마리 검거. 내글 다시...,24,0,4
202,2022-07-01,기업이 휘청이는 이유중 하나,24,1,2
203,2022-07-01,"윤, 15분동안15개정상과 온갖세일즈 개...",45,17,1
204,2022-07-01,쌤쑹즌자,18,0,1
205,2022-07-01,국짐 수준,28,6,1
206,2022-07-01,좌파들은 사악하여 자기 책임에도 남 탓 ...,26,0,4
207,2022-07-01,윤석열은 충분히 나 찍지말라고 시그널줬었...,35,9,1
208,2022-07-01,Tk들,35,8,1
209,2022-07-01,석열아 멀리안나간다,39,6,1
210,2022-07-01,대세는 이재명 당대표 쪽으로,42,8,4
211,2022-07-01,아니요  계속 눌러  . 낼  삼프로 계...,26,1,1
212,2022-07-01,"여기에, 정치와 종교및 지역비하(경상,전...",36,2,4
213,2022-07-01,매수시점 알려준다,36,1,2
214,2022-07-01,■ 전라도 흑산도 홍어의 맛 ■,43,5,3
215,2022-07-01,국짐당 ㅋㅋㅋㅋ,35,9,1
216,2022-07-01,나도 단지 이말을 여자에게 해주는 사람이...,29,0,3
217,2022-07-01,짜장한테 뭐라지 마라,32,7,1
218,2022-07-01,홍짱쪽대개 대리급 검거자료1,33,0,4
219,2022-07-01,반등은 있겠지만.,38,0,1
220,2022-07-01,어디가서 고향이 갱상도라 말하지 마시길....,49,11,8
