,날짜,댓글,조회수,좋아요,싫어요
0,2022-07-01,문정부 일때 코스피 3300 이상,24,0,1
1,2022-07-01,공포,66,0,3
2,2022-07-01,뭔 개 뼈다귀 같은 소리를 하고 있냐.,61,1,0
3,2022-07-01,★신한지주 주가 전망,64,0,0
4,2022-07-01,카뱅이 14조면,276,3,0
5,2022-07-01,37050,134,1,3
6,2022-07-01,자사주 언제 소각하냐..,155,3,0
7,2022-07-01,금융ICT합작법인설립중소기업매출채권팩토링,149,9,0
8,2022-07-01,연기금이 전량매도해야 주가오른다,125,2,1
9,2022-07-01,공매장사가,145,1,0
10,2022-07-01,조용병과 진옥동은 동반 퇴진하라!!!,145,5,0
