,날짜,댓글,조회수,좋아요,싫어요
164,2022-07-01,한국 증시 특성상 기술 성장주들의 단기적...,126,0,0
165,2022-07-01,65000원은 반드시 온다고 20번째 말...,189,4,0
166,2022-07-01,"67,000은 지켜라",51,0,0
167,2022-07-01,완전 쓰레기네,49,0,0
168,2022-07-01,까까오사다간 까까사먹을돈도 안남습니다,122,1,0
169,2022-07-01,2만이리ㅏ고 했씁니다 만원은 에바고,54,1,0
170,2022-07-01,만원에서 보자,56,2,0
171,2022-07-01,3만원까지 기다려 봅시다,110,2,0
172,2022-07-01,지금 뭐 전체적으로 다 하락세인데,103,0,0
173,2022-07-01,우리아들 주식안하지?,397,13,1
174,2022-07-01,염블리가 적극매수 하라는데,314,1,0
175,2022-07-01,조타조타 막내려가자!!,72,0,0
176,2022-07-01,축!!쉰저가 갱신,69,1,0
177,2022-07-01,존리...  짤렸던데..;  짤릴만하지....,139,1,1
178,2022-07-01,문재인 대통령,98,0,1
179,2022-07-01,카카오 실적이 왜 이러냐?  4만원 목표...,110,1,0
180,2022-07-01,9천원 기억,58,1,0
181,2022-07-01,카카5.7까지 기다려....,63,1,0
182,2022-07-01,카카오가 그래도 1등이네 ㅎ,129,1,0
183,2022-07-01,어제 단타치러 들어온 새끼  손들어봐라?...,65,1,0
184,2022-07-01,역시,49,0,0
185,2022-07-01,회사는 주가관리에 나서라...,46,0,0
186,2022-07-01,문재인이 키운 기업 ㅠㅠㅠ,130,2,2
187,2022-07-01,제발 인버스 사라,60,0,0
188,2022-07-01,버리는것이ㆍ,53,0,0
189,2022-07-01,카카오,103,0,0
190,2022-07-01,카카오그룹은 공중분해시켜야,67,0,0
191,2022-07-01,"문어,임원진,공매도",65,0,0
192,2022-07-01,다음주,52,0,0
193,2022-07-01,다덜 코로나 이전주가로 대부분 돌아갔는데...,83,1,0
194,2022-07-01,케이뱅크 상장준비,120,0,0
195,2022-07-01,2번 찍은 분들 많으시죠?,79,1,1
196,2022-07-01,"개미들아, 반에 반토막 들어봤나?",74,1,0
197,2022-07-01,며칠전 20% 손실일 때 팔았어야 하나?,70,0,0
198,2022-07-01,카카오주식은,87,1,0
199,2022-07-01,카카오는 전라도 기업이라 망했다는 소식이...,91,2,4
