,날짜,댓글,조회수,좋아요,싫어요
151,2022-06-29,요기 세력놈들도 개미 핥귀넘들이네,178,2,2
152,2022-06-29,선물보따리 가지러간 윤짜장,203,5,1
153,2022-06-29,이명박은 성군이었다.,288,14,3
154,2022-06-29,MB효과?,181,2,1
155,2022-06-29,[대전쟁이발발한다면 인문학사회분야는그때까...,163,1,0
156,2022-06-29,원전산업 드라이브  선점 시동~ 경제에 ...,225,2,0
157,2022-06-29,원전주 기술 보유,213,2,0
158,2022-06-29,당분간  증권시장의  선도주자는  건설주...,278,5,0
159,2022-06-29,상 말자,204,4,0
160,2022-06-29,요즘 자꾸 안좋은생각이든다,214,1,0
161,2022-06-29,■ 640조 네옴시티 수주전,376,7,1
162,2022-06-29,빠지면 풀매수,186,2,0
163,2022-06-29,둔촌주공 전철 피하자’...공사비 인상 ...,297,1,1
164,2022-06-28,물타기 중,393,2,0
165,2022-06-28,니들 꿈꾸지마라!,260,2,3
166,2022-06-28,"평단 47500원,....",669,10,0
167,2022-06-28,"답글:평단 47500원,....",342,3,0
168,2022-06-28,현대건설 그래도,355,2,0
169,2022-06-28,하반기 동유럽 원전 프로젝트 수주 전 본...,471,8,2
170,2022-06-28,현대건설 기대된다,300,3,1
171,2022-06-28,현대건설 역대급 실적,516,9,0
172,2022-06-28,둔촌주공 정상화  위원회 출범~,336,4,0
173,2022-06-28,7만원은,338,6,1
174,2022-06-28,7월 13일 한은 금통위도 빅스텝 유력,284,2,1
175,2022-06-28,연속 3일째,266,4,2
176,2022-06-28,"현대건설 수일내에  다시  50,000원...",321,2,2
177,2022-06-28,크게 안바라고,244,5,0
178,2022-06-28,사만원을못가네,189,1,0
179,2022-06-28,불기둥 갑니다,174,2,4
180,2022-06-28,Nuclear lunched detect...,239,1,1
181,2022-06-28,윤대통령,247,3,3
182,2022-06-28,[일제식민지도 MSCI위장대기업공정류였을...,159,0,0
183,2022-06-28,곧 불기둥온다,375,3,0
184,2022-06-28,둔촌주공건설도 금주 서울시 중재로 타결 ...,365,5,0
185,2022-06-27,7조다 7조,562,7,2
186,2022-06-27,아직 바닥을 본거 같지 않은데,365,4,5
187,2022-06-27,미증시 바닥찍고 삼일 연속 급등~,304,4,2
188,2022-06-27,&&소름돋는건  ....,416,5,0
189,2022-06-27,장난합니까,318,3,2
190,2022-06-27,수주공시,251,1,0
191,2022-06-27,현대건설 가좌~! 주택정비 7조,338,3,0
192,2022-06-27,대형건설사에게는 조금이나마,247,0,0
193,2022-06-27,급락했던  종목이  신속히  다시  제자...,386,4,4
194,2022-06-27,미증시 바닥찍고  삼일 연속 급등~,280,1,2
195,2022-06-26,중공군 위로 관광지,260,1,0
196,2022-06-26,"두산에너빌이 못 오르면, 핵발전은 흠.",418,0,0
197,2022-06-25,이게 현대건설 주가 시세냐 ~~,620,12,0
198,2022-06-25,망쪼가난다,274,0,0
199,2022-06-25,"현대건설 목표 주가 50,000원 상향",874,5,2
200,2022-06-24,머니 머니~~,227,1,0
201,2022-06-24,건설주 살려면 중동(오일머니) 과 인연 ...,445,0,1
202,2022-06-24,다음주는 뻔하잖아요,588,7,1
203,2022-06-24,우크라이나 휴전(종전)하면 대규모 수주 ...,531,8,0
204,2022-06-24,만약에 어제가 1차 바닥이라,396,1,0
205,2022-06-24,코스피 기술적반등,285,4,0
206,2022-06-24,러시아 우크라이나 전쟁도 마무리 단계 !,339,2,1
207,2022-06-24,오르는데도,491,8,3
208,2022-06-24,기관 외국이,329,2,0
209,2022-06-24,[인문학사회분야들 이대로는안된다!!],219,1,0
210,2022-06-24,답글:[인문학사회분야들 이대로는안된다!!],514,0,0
211,2022-06-24,얼마가떨어졌는데..,277,1,2
212,2022-06-24,외국인,226,1,0
213,2022-06-24,미증시  바닥찍고  이틀연속  급등~,266,2,0
214,2022-06-24,내 손절 기준점이,234,1,0
215,2022-06-24,너무,174,1,0
216,2022-06-24,영혼까지 끌어모은 돈으로 부동산투자한 이...,286,1,0
217,2022-06-24,쥴리의 작품,300,5,5
218,2022-06-23,그저 윤재앙,202,7,6
219,2022-06-23,남자의 주식!,144,4,1
220,2022-06-23,현대건설,465,14,2
221,2022-06-23,매일 주워담기 힘들다!,187,4,1
222,2022-06-23,삼부,204,2,0
223,2022-06-23,우크라이나,347,4,0
224,2022-06-23,윤정부가 증시 활성화를 하기 위해,379,15,11
225,2022-06-23,내가 미국주식하면서 느낀건데,307,1,0
226,2022-06-23,전문가 별거없지요?,239,3,0
227,2022-06-23,이젠 놀라지도 않는다.,161,2,0
228,2022-06-23,큰일,111,0,0
229,2022-06-23,우크 재건을,240,1,0
230,2022-06-23,내일도 하락하면,165,1,1
231,2022-06-23,공매도,283,8,1
232,2022-06-23,kb증권 도둑늄쉐ㅋ 15시9분 53369...,250,1,0
233,2022-06-23,교보증권 사기꾼도둑늄 매도 107850주...,189,2,0
234,2022-06-23,인사박습니다 형님들,339,1,2
235,2022-06-23,나라가망했나?,159,1,0
236,2022-06-23,와,135,1,0
237,2022-06-23,왜 내리냐면,206,3,0
238,2022-06-23,평단ㄱㅏ,391,4,2
239,2022-06-23,외인매도4.7만주/개관매도7.4만주-연기...,179,2,0
240,2022-06-23,해외 저가수주라도 있는거냐?,146,1,0
241,2022-06-23,도대체,211,1,0
242,2022-06-23,水割(미즈와리),168,1,0
243,2022-06-23,코스피지수가 요동을 치는구나,146,1,0
244,2022-06-23,실적도 좋은데 머하노,175,1,0
245,2022-06-23,삼부토건 상한가 가겠네,161,0,0
246,2022-06-23,우리나라 증시는 공매도 못잡으면 자멸한다...,152,3,0
247,2022-06-23,나라 망해도 걱정마라,223,12,5
248,2022-06-23,나라가  망하는구나,198,8,2
249,2022-06-23,대단한 나라다,305,10,0
250,2022-06-23,나라 망했냐 ㅜ,167,1,0
251,2022-06-23,적정가,139,0,0
252,2022-06-23,이게다 윤석열때문이다,318,20,8
253,2022-06-23,신용,176,1,1
254,2022-06-23,음,157,2,1
255,2022-06-23,너무 심하게 하락하는데,275,1,1
256,2022-06-23,답글:[삭제된 게시물의 답글]현대건설 전재산 ...,122,0,0
257,2022-06-23,경기 침체기는 수주산업인 건설주가 답이다...,177,1,0
258,2022-06-23,원전테마,195,0,1
259,2022-06-23,윤정권 최대 수혜주~ 현대건설!,250,1,3
260,2022-06-23,외국인,174,1,1
261,2022-06-23,우리나라 와 이래 ㅂㅅ됫노,209,1,0
262,2022-06-23,외국인 이 십장생들 진짜,172,1,0
263,2022-06-23,다  팔고  나가라,164,3,2
264,2022-06-23,와 손절친게 신의 한수였네,165,1,0
265,2022-06-23,줄기차게 잘 팔아 먹네,116,0,0
266,2022-06-23,진짜 멈춰라ㅡㅡ,118,0,0
267,2022-06-23,전쟁안끝남,129,1,0
268,2022-06-23,이정도까지 떨어질 줄을 은 몰랐는데,161,1,0
269,2022-06-23,답글:이정도까지 떨어질 줄을 은 몰랐는데,107,0,1
270,2022-06-23,대통령이 영~~~,316,17,4
271,2022-06-23,건설주,141,0,0
272,2022-06-23,ㅋㅋㅋ 헬조선만 난리군,122,6,0
273,2022-06-23,"현대건설, ‘글로벌 1위’ 원전 토털 솔...",286,4,1
274,2022-06-23,"답글:현대건설, ‘글로벌 1위’ 원전 토털 솔...",82,0,0
275,2022-06-22,국제유가 급락하고 있습니다.,470,7,5
276,2022-06-22,현건,175,3,7
277,2022-06-22,돌아가는 꼴이,170,4,2
