,날짜,댓글,조회수,좋아요,싫어요
138,2022-07-03,ㅋㅋㅋㅋ 이주식도 틀렸네요~^^,375,1,1
139,2022-07-03,경기침체로 재고가 쌓인다고 하던데,400,2,2
140,2022-07-03,형드라 정신차려라,602,10,5
141,2022-07-03,하반기 시장   회복   될거라고,593,4,5
142,2022-07-03,테슬라 공시 올라오는거냐?,779,16,4
143,2022-07-03,답글:토론방 글 추천박지말고,449,3,1
144,2022-07-03,100% 손절을 못하겠으면 30%라도 손...,444,1,2
145,2022-07-03,거의  매주  전가에  대해  호평을  ...,487,1,0
146,2022-07-03,현대차 노조파업하면,555,1,0
147,2022-07-02,2080  ~  1900,430,0,2
148,2022-07-02,10월까지는 코스피 우상향 합니다.,432,1,2
149,2022-07-02,수소사업은 안하나?,213,0,0
150,2022-07-02,코스피매도 3400억,263,5,4
151,2022-07-02,하반기 주식시장이 상승할 것이라고 보는 ...,393,1,3
152,2022-07-02,삼성전자 3나노 양산 성공,689,11,1
153,2022-07-02,삼성전기 목표주가 (저평가우량주 종목 고...,620,2,0
154,2022-07-02,강제노후자금마련..,282,0,3
155,2022-07-02,참.  삼전이  왜이리?노 ㅡ,239,0,0
156,2022-07-02,코로나는  줍줍 행운 이었쟈~,257,0,0
157,2022-07-02,개스피 7월봉 종가가  저가 아녀?,262,0,1
158,2022-07-02,설사전기,334,3,0
159,2022-07-02,친일수구세력이 설치면 설칠수록 부폐지수 ...,331,5,1
160,2022-07-02,필반  양말지수  양털깍기,346,1,1
161,2022-07-02,2022. 7. 1. 카메라모듈 관련산...,550,1,0
162,2022-07-02,삼멍전기,307,0,0
163,2022-07-01,테슬라. 기판 그거 다 소용없어요,484,2,9
164,2022-07-01,머스크 '라이다 장치 쓰는것 멍청한짓',306,4,0
165,2022-07-01,쏘주 사오랑께 3,167,1,1
166,2022-07-01,나도 삼성폰 삼성티비 삼성냉장고,173,0,0
167,2022-07-01,자사주 매입하라고!,157,1,1
168,2022-07-01,삼성전기 주가에 대한 사견,499,4,8
169,2022-07-01,삼기는 121000원   c파하락은 물건...,246,0,0
170,2022-07-01,테슬라카메라모듈 계약때문에 들어왔는데.....,226,0,0
171,2022-07-01,공매도쩌네 더내릴랑가보다,176,0,0
172,2022-07-01,답글:[삭제된 게시물의 답글]가짜뉴스에 속지말...,352,2,1
173,2022-07-01,6월에 개스피 300포 이상 하락 했쟈~,175,1,0
174,2022-07-01,소형주보다못한 기업으로 전락하였나,132,0,0
175,2022-07-01,"테슬라, 리오, 루시드, 현대기아, 애플...",417,0,1
176,2022-07-01,희망없는주식 그냥 버리시죠,324,8,1
177,2022-07-01,여러분 희망을 가집시다.,391,6,0
178,2022-07-01,공시 발표 안할수도,302,3,1
179,2022-07-01,삼성에스디에스보다 주가가 낮아졌네,200,2,0
180,2022-07-01,액면가 100원 삼성물산 주식가격과 같아...,173,0,0
181,2022-07-01,LG 이노텍과 시총 1억차이 같아지네,229,2,0
182,2022-07-01,개스피 바닥 찍은 거 처럼  보이는 분?,157,0,0
183,2022-07-01,오리가족 못 찾았나봐?,168,2,0
184,2022-07-01,염모씨 가치주 삼성전기!,274,6,0
