,날짜,댓글,조회수,좋아요,싫어요
102,2022-07-01,현금관망신 3억 대기중,761,1,3
103,2022-07-01,답글:현금관망신 3억 대기중,740,0,0
104,2022-07-01,"성탄절이 토요일, 일요일일 경우 월요일을...",705,0,4
105,2022-07-01,결국엔 시간싸움이다. 이종목은 승리한다.,924,6,1
106,2022-07-01,4만 화학,734,0,1
107,2022-07-01,나토가입 한것 때문에 문제될 듯,788,0,1
108,2022-07-01,LG화학 주식들고 있는 평신들!!!  에...,799,0,0
109,2022-06-30,이거보고 윤석열이 왕따라고 생각하면,962,2,0
110,2022-06-30,윤석렬 너무 욕하지 말아라..,540,1,8
111,2022-06-30,시가총액 상위 종목들 분석,695,8,1
112,2022-06-30,노룩악수,547,9,3
113,2022-06-30,ㅎ,550,14,6
114,2022-06-30,다시 50밑으로 가는구나ㅜㅜ,575,5,2
115,2022-06-30,이제부터 본격적으로,655,2,3
116,2022-06-30,59만 바닥인줄 샀다가,768,1,3
117,2022-06-30,대단하다,960,4,3
118,2022-06-30,탈중국  발언으로  개미에게는  물탈수 ...,807,9,4
119,2022-06-30,석열이는 아직도 공매도 한시중단 안하네,749,15,4
120,2022-06-30,윤통 적당히하지 중국손절 발언은 왜,921,16,4
121,2022-06-30,다,614,2,1
122,2022-06-30,ㅎㅎ 햐 진짜 이개잡주 장투가버리네,643,2,1
123,2022-06-30,왓더 뻑,608,2,1
124,2022-06-30,"윤꽐라 탈중국,중국손절 발언으로",758,9,5
125,2022-06-30,6월말,577,0,1
126,2022-06-30,손놓고 있지말고,654,1,1
127,2022-06-30,2번 찍세들아...,668,10,7
128,2022-06-30,공매도,583,0,1
129,2022-06-30,나원.. 오보 한방에 바닥을 가려하네.,791,0,1
130,2022-06-30,감히 우리 개를 건드려!!??,594,0,1
131,2022-06-30,경영진은,580,1,1
132,2022-06-30,챠트를 보는 이유는?,607,0,2
133,2022-06-30,근데 왜 외국인은 매수냐,734,1,2
134,2022-06-30,그냥,551,0,1
135,2022-06-30,주식의 본질,580,1,1
136,2022-06-30,대량거래 장대음봉은,651,2,1
